gamintojas;metai;kaina;rida;pavaros;kuras;kW
27;2012;8999.0;279000.0;1;1;129.0
12;2019;8999.0;145000.0;0;1;100.0
8;2013;8999.0;222000.0;1;3;73.0
8;2012;8999.0;98000.0;1;3;73.0
0;2012;8999.0;212836.0;1;1;130.0
17;2013;8999.0;92540.0;1;1;96.0
2;2012;8999.0;226000.0;1;1;130.0
26;2015;8999.0;152000.0;0;0;92.0
3;2016;8999.0;142000.0;0;0;81.0
12;2019;8999.0;81000.0;0;1;81.0
8;2010;8999.0;211522.0;1;3;73.0
6;1989;8999.0;227407.0;1;0;97.0
8;2019;9000.0;142600.0;0;0;82.0
5;2013;9000.0;260000.0;1;4;206.0
16;2011;9000.0;167323.0;1;1;100.0
3;2019;9000.0;177698.0;0;1;59.0
14;2015;9000.0;59000.0;1;2;80.0
5;2012;9000.0;290000.0;1;1;120.0
5;2011;9000.0;177027.0;1;0;179.0
0;2012;9000.0;142747.0;0;1;135.0
27;2016;9000.0;246159.0;0;1;110.0
20;2016;9000.0;321334.0;1;1;118.0
0;2012;9000.0;316830.0;1;1;135.0
0;2007;9000.0;210956.0;1;1;173.0
12;2012;9000.0;234833.0;1;3;111.0
3;2015;9000.0;228445.0;0;1;110.0
8;2013;9000.0;282000.0;1;-1;73.0
0;2014;9000.0;353000.0;1;1;190.0
2;2012;9000.0;300000.0;1;1;130.0
2;2011;9000.0;186000.0;1;0;155.0
6;2014;9000.0;170000.0;1;0;115.0
0;2011;9000.0;330000.0;1;1;135.0
26;2020;9000.0;154000.0;0;1;88.0
18;2017;9050.0;93800.0;1;-1;88.0
6;2011;9050.0;335004.0;1;1;170.0
14;2014;9100.0;278000.0;1;1;140.0
13;2014;9100.0;199000.0;0;1;88.0
14;2015;9100.0;200000.0;0;1;96.0
0;2013;9100.0;250061.0;1;1;135.0
0;2014;9100.0;221114.0;1;1;85.0
6;2011;9100.0;296000.0;1;1;170.0
5;2014;9100.0;268562.0;1;4;206.0
3;2016;9100.0;174000.0;1;0;81.0
12;2022;9100.0;199000.0;0;1;75.0
26;2015;9100.0;178000.0;1;1;110.0
3;2014;9100.0;258141.0;0;1;110.0
5;2015;9100.0;197000.0;0;1;84.0
2;2008;9100.0;287052.0;1;1;240.0
6;2009;9100.0;200500.0;1;0;285.0
3;2014;9100.0;247162.0;0;1;81.0
14;2015;9150.0;161000.0;0;1;96.0
26;2013;9150.0;202711.0;0;1;103.0
23;2012;9150.0;331000.0;1;1;110.0
1;2018;9150.0;101668.0;0;0;63.0
2;2011;9150.0;440000.0;1;1;180.0
14;2017;9150.0;229000.0;0;0;85.0
27;2015;9150.0;185000.0;0;1;110.0
2;2019;9150.0;71534.0;1;0;185.0
29;2018;9195.0;269444.0;1;1;85.0
29;2015;9199.0;267000.0;1;1;110.0
0;2016;9199.0;246300.0;1;1;110.0
3;2012;9199.0;250000.0;1;1;125.0
8;2016;9200.0;262000.0;0;1;105.0
3;2011;9200.0;262125.0;1;1;103.0
0;2012;9200.0;230000.0;1;1;160.0
6;2012;9200.0;300000.0;1;1;190.0
18;2013;9200.0;118000.0;0;0;99.0
5;2018;9200.0;148200.0;1;0;187.0
0;2012;9200.0;378572.0;1;1;150.0
13;2011;9200.0;179900.0;1;1;110.0
5;2011;9200.0;256223.0;1;1;120.0
8;2015;9200.0;249000.0;1;3;100.0
5;2011;9200.0;248608.0;1;1;120.0
28;2012;9200.0;289000.0;1;3;100.0
5;2013;9200.0;200476.0;1;5;175.0
49;2019;9200.0;37000.0;1;1;6.0
2;2013;9200.0;230047.0;0;1;77.0
3;2014;9200.0;260143.0;1;0;90.0
3;2014;9200.0;262600.0;1;1;75.0
6;2011;9200.0;184000.0;1;1;157.0
20;2021;9200.0;144000.0;0;1;85.0
2;2009;9200.0;270000.0;1;1;177.0
1;2019;9200.0;304000.0;0;1;85.0
8;2016;9200.0;197500.0;1;0;108.0
14;2012;9200.0;257000.0;0;1;140.0
3;2016;9200.0;235600.0;1;1;88.0
26;2020;9200.0;157000.0;1;1;88.0
0;2012;9250.0;263000.0;0;1;135.0
0;2013;9250.0;297557.0;1;1;190.0
3;2015;9250.0;269777.0;0;1;75.0
2;2013;9250.0;290000.0;0;1;130.0
26;2013;9250.0;167000.0;1;1;103.0
8;2013;9250.0;318000.0;1;3;73.0
3;2013;9250.0;184624.0;1;3;110.0
6;2014;9250.0;208500.0;1;1;125.0
9;2010;9250.0;176128.0;1;1;200.0
8;2016;9250.0;91000.0;1;3;73.0
0;2007;9250.0;304000.0;1;1;173.0
26;2019;9256.0;211800.0;0;1;73.0
20;2017;9257.0;169900.0;0;1;81.0
20;2011;9290.0;246000.0;0;1;84.0
12;2009;9290.0;226000.0;0;1;107.0
2;2012;9299.0;343579.0;1;1;130.0
8;2014;9299.0;158800.0;1;1;110.0
14;2014;9300.0;200390.0;0;1;96.0
5;2018;9300.0;400000.0;1;1;120.0
0;2010;9300.0;255297.0;1;1;180.0
0;2014;9300.0;268321.0;1;1;135.0
2;2013;9300.0;269109.0;1;1;110.0
0;2011;9300.0;152763.0;1;0;190.0
3;2018;9300.0;101045.0;0;0;59.0
20;2016;9300.0;245000.0;1;1;118.0
0;2014;9300.0;204000.0;1;1;190.0
13;2010;9300.0;221134.0;1;1;110.0
5;2015;9300.0;326782.0;0;1;133.0
2;2012;9300.0;233000.0;1;1;180.0
4;2015;9300.0;189200.0;1;1;132.0
0;2011;9300.0;310000.0;1;1;135.0
23;2016;9300.0;117000.0;0;1;84.0
1;2018;9300.0;218000.0;0;1;85.0
0;2012;9300.0;346501.0;0;1;120.0
20;2016;9300.0;231161.0;1;1;118.0
4;2019;9311.0;171108.0;0;1;75.0
12;2019;9317.0;210000.0;0;1;75.0
1;2018;9317.0;275000.0;0;1;85.0
4;2021;9317.0;157000.0;0;0;81.0
12;2021;9317.0;151000.0;0;1;77.0
12;2019;9317.0;162000.0;1;0;110.0
12;2020;9317.0;193000.0;0;0;96.0
12;2020;9317.0;183000.0;0;0;81.0
0;2007;9350.0;308557.0;1;1;173.0
3;2016;9350.0;274000.0;1;1;110.0
5;2015;9350.0;165000.0;1;1;140.0
2;2009;9350.0;200000.0;0;1;120.0
6;2008;9350.0;180000.0;0;1;110.0
0;2010;9350.0;245000.0;1;1;135.0
9;2020;9350.0;115000.0;1;1;110.0
2;2015;9399.0;173810.0;1;0;147.0
26;2015;9400.0;264000.0;1;1;103.0
8;2015;9400.0;145000.0;1;3;74.0
0;2015;9400.0;361000.0;1;0;135.0
5;2011;9400.0;267506.0;1;1;130.0
26;2016;9400.0;129000.0;1;3;110.0
8;2016;9400.0;245000.0;1;3;100.0
2;2008;9400.0;196000.0;1;1;140.0
12;2017;9400.0;121000.0;0;1;100.0
6;2009;9400.0;124500.0;1;0;115.0
2;2011;9400.0;289135.0;1;1;176.0
26;2016;9400.0;285000.0;1;1;132.0
4;2016;9400.0;63600.0;1;2;49.0
6;2015;9400.0;301000.0;1;1;100.0
14;2016;9400.0;172000.0;1;-1;80.0
0;2010;9438.0;293500.0;1;1;180.0
3;2011;9450.0;148000.0;0;0;155.0
0;2009;9450.0;320000.0;1;1;180.0
2;2011;9450.0;311000.0;0;1;105.0
28;2012;9450.0;246000.0;1;3;100.0
8;2013;9450.0;365000.0;1;3;73.0
20;2018;9450.0;450000.0;0;1;125.0
6;2013;9450.0;168000.0;1;1;80.0
26;2020;9450.0;141000.0;1;1;88.0
27;2015;9472.0;168732.0;0;0;88.0
26;2014;9490.0;185000.0;0;1;103.0
27;2016;9490.0;173000.0;0;1;110.0
0;2016;9499.0;69721.0;0;0;100.0
2;2013;9500.0;103000.0;1;0;155.0
0;2010;9500.0;255273.0;1;1;210.0
12;2016;9500.0;165996.0;1;0;77.0
12;2019;9500.0;153609.0;1;1;100.0
0;2014;9500.0;266578.0;1;1;135.0
5;2016;9500.0;296900.0;1;1;110.0
3;2019;9500.0;157673.0;0;1;59.0
26;2013;9500.0;263220.0;0;1;110.0
0;2014;9500.0;292321.0;1;1;190.0
5;2013;9500.0;310448.0;0;1;120.0
0;2012;9500.0;315000.0;1;1;190.0
6;2009;9500.0;295060.0;1;1;173.0
26;2014;9500.0;239862.0;1;1;132.0
2;2011;9500.0;397000.0;0;1;125.0
29;2018;9500.0;111090.0;0;5;81.0
0;2014;9500.0;200000.0;1;1;105.0
26;2019;9500.0;28000.0;1;0;228.0
3;2011;9500.0;138000.0;0;1;100.0
21;2018;9500.0;107000.0;1;0;81.0
3;2017;9500.0;87342.0;0;1;81.0
0;2011;9500.0;320525.0;1;1;225.0
6;2015;9500.0;301000.0;0;1;95.0
0;2013;9500.0;305000.0;1;1;105.0
8;2015;9500.0;134000.0;1;3;74.0
28;2008;9500.0;302000.0;1;3;200.0
